UID,Amount,Term,LoanPurpose,Success,ALL_AgeOfOldestAccount,ALL_AgeOfYoungestAccount,ALL_Count,ALL_CountActive,ALL_CountClosedLast12Months,ALL_CountDefaultAccounts,ALL_CountOpenedLast12Months,ALL_CountSettled,ALL_MeanAccountAge,ALL_SumCurrentOutstandingBal,ALL_SumCurrentOutstandingBalExcMtg,ALL_WorstPaymentStatusActiveAccounts,EmploymentType_Employed - part time,EmploymentType_Retired,EmploymentType_Self employed,DebtRatio,AccountAgeRatio
5716512,15000,48,Other,0,134,5,17,10,1,0,1,7,75.29,9635,9635,3,False,False,False,0.6423333332905111,0.03731343255736244
5718713,1000,12,Other,0,109,1,27,4,6,2,2,23,24.85,2103,2103,0,False,False,False,2.102999997897,0.009174311842437506
5723206,1000,12,Other,0,97,6,37,12,1,1,2,25,47.73,14216,14216,0,False,False,False,14.215999985784,0.06185566946540547
5737958,10000,60,Other,0,187,7,8,5,1,0,1,3,88.5,133808,0,0,False,False,False,13.380799998661919,0.0374331548800366
5746462,20000,60,Other,0,127,7,11,9,0,0,1,2,59.0,3010,3010,0,True,False,False,0.150499999992475,0.05511810980221961
5747154,1000,12,Other,0,131,19,34,24,0,16,0,10,47.12,16634,16634,7,False,False,False,16.633999983366,0.14503816683176973
5749078,1000,12,Other,0,245,3,20,6,5,1,8,14,45.1,994,994,0,False,False,False,0.993999999006,0.0122448979092045
5750400,10000,60,Other,0,42,2,8,8,0,0,3,0,21.62,574,574,3,False,False,False,0.05739999999426,0.0476190464852608
5760648,2000,12,Other,0,95,1,20,14,3,0,7,6,22.35,6277,6277,0,False,False,False,3.13849999843075,0.01052631567867036
5761036,2000,24,Other,0,170,0,65,28,9,6,21,37,44.18,12802,12802,7,False,False,False,6.4009999967994995,0.0
5773581,15000,60,Other,0,126,3,29,19,3,10,3,10,47.62,20885,20885,7,False,False,False,1.392333333240511,0.023809523620559336
5776470,20000,60,Furniture,0,202,8,9,4,1,0,2,5,92.22,159424,7593,0,False,False,False,7.97119999960144,0.039603960199980394
5777817,1000,12,Other,0,132,12,28,14,1,15,0,14,50.61,20012,20012,7,False,False,False,20.011999979988,0.09090909022038568
5778255,20000,48,Other,0,248,3,21,18,3,0,2,3,103.9,968795,0,0,False,True,False,48.43974999757801,0.012096774144771073
5781877,1500,36,Other,1,68,14,4,4,0,0,0,0,33.5,3641,3641,0,False,False,False,2.427333331715111,0.20588234991349486
5794723,20000,54,Other,0,244,5,11,9,0,0,2,2,80.91,196336,4319,0,False,False,False,9.81679999950916,0.020491803194705723
5795909,20000,60,Other,0,273,9,16,11,1,0,1,5,107.5,13099,13099,1,False,False,False,0.6549499999672524,0.032967032846274606
5801308,1000,12,Other,0,154,2,27,14,1,3,2,13,59.67,18560,18560,7,False,False,False,18.55999998144,0.012987012902681734
5802582,5000,24,Other,0,114,3,6,3,1,0,1,3,59.67,0,0,0,False,False,False,0.0,0.026315789242843956
5811395,3000,24,Other,0,283,19,13,10,0,1,0,3,94.69,21051,21051,7,False,False,False,7.016999997661,0.06713780895004308
5821443,1000,12,Other,0,138,1,23,12,1,0,3,11,61.43,44852,20681,0,False,False,False,44.851999955148,0.007246376759084227
5826127,10000,60,Other,0,230,5,7,7,0,0,2,0,64.71,2960,2960,0,False,False,False,0.2959999999704,0.021739130340264652
5834935,2000,60,Other,0,192,2,43,23,3,0,9,20,48.3,144709,43840,0,False,False,False,72.35449996382275,0.010416666612413195
5836864,3000,36,Other,0,76,4,11,9,1,1,3,2,26.64,17096,17096,7,False,False,False,5.698666664767111,0.052631578254847655
5852043,1000,12,Other,0,188,2,32,12,4,10,3,20,42.62,12573,12573,7,False,False,False,12.572999987427,0.010638297815753735
5857824,11000,48,Other,0,184,8,24,15,1,0,2,9,78.04,274963,57772,0,False,False,False,24.99663636136394,0.04347826063327032
5862322,15000,54,Other,0,207,2,30,8,5,0,2,22,72.57,41220,41220,0,False,False,False,2.7479999998168,0.009661835702116735
5881173,4000,12,Other,0,123,33,23,2,0,5,0,21,58.57,3700,3700,7,False,False,False,0.92499999976875,0.268292680745588
5890096,10000,60,Other,0,204,8,6,6,0,0,4,0,56.17,11574,11574,0,False,False,False,1.15739999988426,0.03921568608227605
5892246,5000,60,Other,0,51,5,13,12,1,0,8,1,13.46,3246,3246,0,False,False,False,0.64919999987016,0.09803921376393698
5893149,10000,36,Other,0,47,12,6,5,1,0,0,1,27.17,13211,13211,0,False,False,False,1.32109999986789,0.25531914350384805
5895698,2500,24,Other,0,126,16,23,13,0,9,0,10,44.82,3012,3012,7,False,False,False,1.20479999951808,0.12698412597631648
5900591,17000,24,Other,0,165,8,18,10,1,0,2,8,58.61,197092,14656,0,False,False,False,11.59364705814155,0.04848484819100092
5902910,3000,24,Other,0,170,4,8,8,0,0,4,0,31.0,3055,3055,0,False,False,False,1.0183333329938888,0.02352941162629758
5912911,2500,30,Furniture,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,False,False,False,-0.00039999999984,1.000001000001
5917317,10000,60,Other,0,272,4,12,11,1,0,3,1,51.5,14469,14469,0,False,False,False,1.44689999985531,0.014705882298875433
5919679,5000,24,Other,0,76,6,11,5,3,0,1,6,46.73,1447,1447,0,False,False,False,0.28939999994211996,0.07894736738227148
5921099,3500,36,Other,0,62,2,14,11,2,1,8,3,13.07,4160,4160,2,False,False,False,1.1885714282318367,0.03225806399583768
5931839,2000,24,Other,0,137,5,16,11,0,6,2,5,50.44,9239,9239,7,False,False,False,4.61949999769025,0.03649635009856679
5936900,10000,60,Other,0,280,9,12,7,2,0,1,5,103.83,138953,979,0,False,False,False,13.89529999861047,0.032142857028061224
5938418,3000,36,Other,1,164,7,8,7,0,0,2,1,59.0,276548,27185,0,False,False,False,92.18266663593911,0.042682926569006546
5942304,1000,12,Other,0,256,5,41,16,3,13,1,25,47.83,5140,5140,7,False,False,False,5.13999999486,0.019531249923706057
5945935,15000,60,Other,0,51,1,10,8,0,0,4,2,21.7,3129,3129,0,False,False,False,0.20859999998609333,0.0196078427527874
5953223,5000,36,Other,1,204,1,14,8,3,0,2,6,60.21,164299,4240,0,False,False,False,32.85979999342804,0.004901960760284506
5957211,2498,48,Other,0,107,6,9,8,0,0,1,1,35.33,15529,15529,0,False,False,False,6.216573256118266,0.056074765831076956
5959324,1000,12,Furniture,0,44,4,16,8,1,2,3,8,26.25,1442,1442,0,False,False,False,1.441999998558,0.09090908884297526
5966043,4000,48,Other,0,191,2,15,11,0,0,2,4,49.47,128402,32034,0,False,False,False,32.10049999197488,0.010471204133658617
5983140,2000,24,Other,0,342,2,22,16,1,0,1,6,120.55,20089,20089,0,False,False,False,10.04449999497775,0.005847953199274991
5984747,1000,24,Other,0,5,4,4,4,0,0,4,0,4.5,0,0,0,False,False,False,0.0,0.799999840000032
5996419,1000,36,Other,0,115,14,15,10,2,3,0,5,36.47,16544,16544,7,False,False,False,16.543999983456,0.12173912937618149
5997223,2000,18,Other,0,108,1,18,12,1,0,4,6,45.56,39954,39954,0,False,False,False,19.9769999900115,0.009259259173525379
6016497,5000,36,Other,0,112,19,14,7,1,3,0,7,64.07,2185,2185,7,False,False,False,0.43699999991259997,0.1696428556281888
6043528,15000,48,Other,0,191,12,17,4,3,0,0,13,59.18,16612,16612,0,False,False,False,1.1074666665928354,0.0628272248019517
6047192,2000,36,Other,0,143,17,17,11,0,0,0,6,56.94,48516,48516,0,False,False,False,24.257999987871,0.1188811180497824
6053603,4000,48,Other,0,107,9,6,6,0,0,1,0,36.17,3047,3047,0,False,False,False,0.7617499998095625,0.08411214874661543
6072019,7500,60,Other,0,92,29,13,9,0,2,0,4,54.69,111337,13566,7,False,False,False,14.844933331354008,0.31521738787807185
6076848,2000,60,Other,0,155,3,38,16,9,0,13,22,37.84,24275,24275,0,False,False,False,12.137499993931248,0.019354838584807493
6096224,5000,48,Other,0,115,2,23,12,1,4,3,11,52.04,1897,1897,7,False,False,False,0.37939999992412,0.017391304196597356
6100566,15000,48,Other,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,False,False,False,-6.666666666222223e-05,1.000001000001
6102404,2000,24,Other,0,111,6,18,11,2,0,4,7,32.22,5846,5846,0,False,False,False,2.9229999985385,0.0540540535670806
6103514,5000,36,Other,1,120,8,12,4,3,4,1,8,63.75,650,650,0,False,False,False,0.129999999974,0.06666666611111112
6108652,8500,36,Other,0,258,5,13,11,1,0,1,2,142.77,177662,26192,0,False,False,False,20.90141176224689,0.019379844886124632
6121679,20000,60,Other,0,301,14,9,6,0,0,0,3,101.11,0,0,0,False,False,False,0.0,0.046511627752453065
6131002,20000,60,Other,0,226,14,14,6,2,0,0,8,79.0,99379,0,0,False,False,False,4.968949999751552,0.06194690238076592
6139646,10000,48,Other,0,59,59,1,1,0,0,0,0,59.0,0,0,0,False,False,False,0.0,0.9999999830508478
6146624,10000,60,Other,0,90,5,22,12,1,1,3,10,48.05,748,748,0,False,False,False,0.07479999999252,0.05555555493827161
6146765,1000,12,Other,0,144,5,31,21,1,10,3,10,42.97,14678,14678,7,False,False,False,14.677999985322,0.03472222198109568
6148494,5000,60,Other,0,264,12,34,12,6,0,0,22,68.12,20444,20444,0,False,False,False,4.08879999918224,0.04545454528236915
6150220,2000,24,Other,0,176,1,30,18,0,0,3,12,47.8,36201,36201,0,False,False,False,18.10049999094975,0.005681818149535124
6151325,10000,60,Other,1,162,8,15,8,1,0,1,7,63.87,154161,7816,0,False,False,False,15.416099998458389,0.04938271574455114
6152137,1000,12,Other,0,347,1,28,10,0,8,1,18,66.5,16521,16521,7,False,False,False,16.520999983479,0.0028818443720984312
6152741,5000,60,Other,0,262,0,16,13,0,0,5,3,37.12,26871,26871,0,False,False,False,5.374199998925159,0.0
6155104,1000,12,Other,0,91,30,8,2,0,0,0,6,41.75,1413,1413,6,False,False,False,1.412999998587,0.32967032604757884
6155482,5000,36,Other,1,60,4,7,5,0,0,1,2,31.0,2232,2232,0,False,False,False,0.44639999991072,0.06666666555555557
6160851,2500,24,Other,0,181,6,31,16,3,6,2,15,51.77,35841,35841,7,True,False,False,14.33639999426544,0.03314917108757364
6163567,10000,60,Other,1,158,8,16,7,1,2,1,9,63.12,138204,5738,1,False,False,False,13.82039999861796,0.0506329110719436
6176300,4000,48,Other,0,291,8,19,11,3,1,3,8,69.89,6001,6001,0,False,False,False,1.5002499996249374,0.02749140884023571
6192151,1200,24,Other,1,174,7,6,6,0,0,3,0,41.33,9033,9033,0,False,False,False,7.527499993727083,0.04022988482626503
6199442,7000,36,Other,0,89,6,14,7,2,0,2,7,34.0,15538,15538,0,False,False,False,2.2197142853971834,0.06741572957959854
6202647,1500,18,Other,0,195,8,29,14,2,9,1,15,69.41,67791,7087,7,False,False,False,45.19399996987066,0.041025640815253124
6203781,2000,48,Other,0,156,7,21,11,3,0,4,10,36.95,15475,15475,0,False,False,False,7.737499996131249,0.04487179458415516
6225907,10000,36,Other,0,101,5,21,9,6,0,9,12,16.24,3987,3987,0,False,False,False,0.39869999996013,0.04950495000490149
6228702,5000,36,Other,0,17,17,1,1,0,0,0,0,17.0,0,0,0,False,False,False,0.0,0.999999941176474
6230818,20000,48,Other,0,210,5,19,12,2,6,3,7,55.21,18806,18806,7,False,False,False,0.940299999952985,0.023809523696145127
6238367,5000,60,Other,0,174,12,12,9,3,0,0,3,44.0,12169,12169,0,False,False,False,2.4337999995132398,0.06896551684502576
6246727,10000,48,Other,0,61,4,5,2,1,1,1,3,44.2,2463,2463,0,False,False,False,0.24629999997537,0.06557376941682345
6253517,10000,36,Other,0,210,2,14,9,1,0,4,5,50.93,260697,9294,0,False,False,False,26.06969999739303,0.00952380947845805
6254211,1000,12,Other,0,131,70,8,4,0,6,0,4,84.38,4987,4987,7,False,False,False,4.986999995013,0.5343511409591516
6270259,1000,18,Other,0,185,3,67,12,4,1,3,55,46.91,11359,11359,7,False,False,False,11.358999988641001,0.016216216128560994
6272555,2000,60,Other,0,197,24,24,11,1,0,0,13,86.54,18458,18458,0,False,False,False,9.2289999953855,0.12182741054909944
6281205,10000,24,Other,0,82,6,2,2,0,0,1,0,44.0,0,0,0,False,False,False,0.0,0.07317073081499109
6297920,3000,48,Other,1,77,9,5,4,0,0,1,1,41.4,1883,1883,0,False,False,False,0.6276666664574445,0.11688311536515435
6321020,2000,24,Other,1,109,16,7,5,1,0,0,2,58.43,2644,2644,0,False,False,False,1.321999999339,0.1467889894790001
6339869,3000,12,Other,1,86,31,8,4,0,1,0,4,64.12,765,765,7,False,False,False,0.254999999915,0.360465112087615
6340812,10000,60,Other,0,33,13,9,5,1,1,0,4,22.78,1170,1170,0,False,False,False,0.11699999998829999,0.3939393820018369
6347382,10000,60,Other,1,270,45,19,10,1,0,0,9,109.26,16460,16460,0,False,False,False,1.6459999998354,0.1666666660493827
6348721,1000,12,Other,0,101,6,15,9,0,7,3,6,52.13,2106,2106,7,False,False,False,2.105999997894,0.059405940005881785
6350031,1000,12,Other,0,146,146,1,1,0,0,0,0,146.0,0,0,0,False,False,False,0.0,0.999999993150685
6352438,15000,60,Other,0,102,22,15,7,0,0,0,8,55.93,221276,79,0,False,False,False,14.751733332349884,0.21568627239523264
6372140,12000,60,Other,0,263,34,13,6,0,0,0,7,105.38,8010,8010,0,False,False,False,0.667499999944375,0.1292775660483743
6373680,1000,12,Furniture,0,169,15,12,11,0,0,0,1,83.67,193987,19428,3,False,False,False,193.986999806013,0.08875739592451246
6376329,1000,12,Other,0,75,16,16,12,1,5,0,4,43.12,16689,16689,7,True,False,False,16.688999983311,0.21333333048888894
6378811,1500,12,Other,1,114,5,8,7,0,0,1,1,39.75,3817,3817,0,False,False,False,2.544666664970222,0.043859648738073256
6382250,10000,60,Other,0,290,27,15,6,2,0,0,9,109.27,59535,8659,0,False,False,False,5.95349999940465,0.09310344795481569
6389441,5000,60,Other,0,106,6,41,12,5,0,2,29,41.51,19262,19262,0,False,False,False,3.8523999992295197,0.0566037730509078
6397112,2000,36,Other,0,156,3,19,14,1,0,2,5,38.26,24844,24844,2,False,False,False,12.421999993788999,0.01923076910749507
6410907,6000,60,Other,1,268,4,34,14,2,0,4,20,61.97,279432,7823,0,False,False,False,46.571999992238,0.014925373078636667
6417897,5000,48,Other,1,182,8,17,10,3,0,2,7,58.82,7871,7871,0,False,False,False,1.57419999968516,0.043956043714527236
6422130,16500,60,Other,0,102,0,5,4,1,0,2,1,29.2,12477,12477,0,False,False,False,0.756181818135989,0.0
6430880,15000,60,Other,0,103,5,7,7,0,0,1,0,35.0,16,16,0,False,False,False,0.0010666666665955556,0.048543688849090404
6447446,5000,36,Other,1,54,11,5,4,1,0,1,1,32.4,2843,2843,0,False,False,False,0.56859999988628,0.20370369993141296
6450138,3000,24,Other,0,146,2,11,9,1,5,1,2,53.91,2160,2160,7,False,False,False,0.7199999997600001,0.013698630043160069
6451809,4000,24,other,0,141,6,6,5,0,0,2,1,46.67,9202,9202,0,False,False,False,2.300499999424875,0.04255319118756602
6452761,10000,60,Other,0,309,13,16,10,1,0,0,6,91.56,17302,17302,0,False,False,False,1.73019999982698,0.042071197274850494
6461810,16000,60,Other,0,132,30,6,3,0,0,0,3,70.17,5805,5805,0,False,False,False,0.36281249997732423,0.2272727255509642
6461885,10000,60,Other,0,213,6,13,10,1,0,1,3,61.92,7906,7906,0,False,False,False,0.79059999992094,0.02816901395225815
6467062,4000,48,Other,0,205,6,24,11,4,0,4,13,50.62,23036,23036,0,False,False,False,5.75899999856025,0.029268292540154672
6470086,10000,24,Other,0,95,16,10,6,3,1,0,4,51.1,2573,2573,0,False,False,False,0.25729999997427,0.16842105085872577
6471225,4000,24,Other,0,226,3,18,8,5,1,4,10,60.06,4679,4679,0,False,False,False,1.1697499997075624,0.01327433622444984
6479191,20000,60,Other,0,271,26,8,7,0,0,0,1,128.88,2321,2321,0,False,False,False,0.1160499999941975,0.09594095905556842
6485392,2000,24,Other,1,226,10,11,8,0,0,1,3,103.64,13363,2603,0,True,False,False,6.68149999665925,0.0442477874148328
6489277,14000,36,Other,0,273,6,20,7,2,0,2,13,65.45,260416,20250,0,False,False,False,18.601142855814203,0.021978021897516402
6494054,1000,24,Other,0,7,6,2,2,0,0,2,0,6.5,0,0,0,True,False,False,0.0,0.857142734693895
6494785,1000,24,Furniture,0,82,15,4,3,0,0,0,1,50.0,0,0,0,False,False,False,0.0,0.18292682703747773
6504594,5000,12,Other,0,60,1,17,12,3,0,7,5,21.35,28630,28630,0,False,False,False,5.7259999988548,0.016666666388888893
6508776,5000,36,Other,1,57,9,9,9,0,0,1,0,29.33,2486,2486,0,False,False,False,0.49719999990055996,0.1578947340720222
6524638,2000,60,Other,0,210,9,18,9,0,0,1,9,62.22,40608,40608,0,False,False,False,20.303999989848,0.042857142653061224
6541126,1000,12,Other,0,93,11,3,3,0,0,1,0,39.0,362,362,0,False,False,False,0.361999999638,0.1182795686206498
6545641,1000,24,Other,0,104,2,9,9,0,0,5,0,22.11,1196,1196,6,True,False,False,1.195999998804,0.01923076904585799
6558395,10000,60,Other,0,150,2,10,6,2,1,2,4,52.5,22810,22810,0,False,False,False,2.2809999997719,0.013333333244444445
6561651,2000,30,Other,0,197,14,20,13,0,9,0,7,59.0,13132,13132,7,False,False,False,6.565999996716999,0.07106598948697468
6576068,2000,60,Other,0,115,1,11,10,0,0,2,1,46.82,13894,13894,0,False,False,False,6.9469999965264995,0.008695652098298678
6576088,1000,12,Other,0,105,3,7,7,0,3,1,0,48.43,1848,1848,7,False,False,False,1.8479999981520001,0.02857142829931973
6583165,1500,24,Other,0,154,5,38,11,2,8,1,27,44.84,5189,5189,7,False,False,False,3.459333331027111,0.03246753225670434
6593423,1000,12,Other,0,131,10,32,20,4,13,1,12,50.9,18522,18522,7,False,False,False,18.521999981478,0.0763358772798788
6606721,20000,60,Other,0,21,3,9,8,1,0,4,1,13.33,665,665,0,True,False,False,0.0332499999983375,0.14285713605442207
6610153,1000,12,other,0,71,14,8,4,0,1,0,4,43.62,283,283,7,False,False,False,0.282999999717,0.1971830958143226
6616339,15000,60,Other,0,178,5,30,19,4,0,2,11,54.6,253490,8767,0,False,False,False,16.899333332206712,0.02808988748264108
6629311,1000,24,Other,0,109,1,24,16,1,3,4,8,45.21,6433,6433,7,False,False,False,6.432999993567,0.009174311842437506
6630032,5000,60,Other,0,175,2,37,18,3,0,2,19,46.19,576,576,0,False,False,False,0.11519999997696,0.011428571363265307
6633955,6000,60,Other,1,186,4,30,8,5,0,6,22,32.9,6777,6777,0,False,False,False,1.1294999998117499,0.021505376228465718
6644078,2000,24,other,0,182,13,14,11,0,1,0,3,64.29,13337,13337,7,False,False,False,6.66849999666575,0.07142857103610675
6652854,1000,12,Other,0,51,1,11,10,0,5,3,1,24.18,3369,3369,7,False,False,False,3.368999996631,0.0196078427527874
6654818,5000,36,Other,0,153,3,23,18,3,0,5,5,32.91,20959,20959,0,False,False,False,4.19179999916164,0.019607843009099065
6654890,5000,12,Other,0,11,1,3,3,0,0,3,0,5.33,78,78,0,False,False,False,0.015599999996879998,0.09090908264462885
6661826,5000,30,Other,0,89,6,12,9,1,9,2,3,40.0,8811,8811,7,True,False,False,1.76219999964756,0.06741572957959854
6671160,5000,36,Other,1,119,7,18,9,0,0,1,9,70.33,13085,13085,0,False,False,False,2.6169999994766,0.05882352891744934
6673737,10000,60,Other,0,138,6,24,14,0,2,2,10,45.75,7252,7252,0,False,False,False,0.72519999992748,0.043478260554505356
6675017,2000,24,Other,0,136,5,25,7,5,4,3,18,59.8,14284,14284,7,False,False,False,7.141999996429,0.036764705612024225
6679479,15000,60,Other,0,131,24,6,3,2,0,0,3,71.5,5163,5163,0,False,False,False,0.3441999999770533,0.18320610547170912
6682875,2000,12,Other,0,46,6,9,8,1,0,4,1,17.67,10348,10348,0,False,False,False,5.1739999974129995,0.13043477977315696
6697165,1000,12,Other,0,764,17,8,4,0,4,0,4,128.12,7598,7598,7,False,True,False,7.597999992402,0.02225130887139881
6704487,1000,12,Other,0,144,1,30,14,5,0,6,16,48.7,13997,13997,0,False,False,False,13.996999986003,0.006944444396219137
6705792,20000,60,Other,0,169,5,20,13,3,4,3,7,59.95,9864,9864,7,True,False,False,0.49319999997534,0.029585798641504152
6712108,2500,36,Other,1,167,6,14,8,1,4,3,6,81.23,3189,3189,0,False,False,False,1.27559999948976,0.03592814349743627
6712151,2000,36,Other,0,119,1,24,10,7,0,3,14,53.46,116006,24699,0,False,False,False,58.002999970998495,0.008403361273921333
6713321,5000,24,Other,0,144,5,18,12,2,4,2,6,40.78,3445,3445,7,False,False,False,0.6889999998622,0.03472222198109568
6717715,1000,12,Other,0,179,1,14,11,3,0,8,3,22.07,23208,23208,0,False,False,False,23.207999976792,0.005586592147560938
6727131,1000,12,Other,0,47,2,7,6,0,1,2,1,22.43,1354,1354,7,False,False,False,1.353999998646,0.04255319058397467
6732904,1000,36,Other,0,133,6,9,7,0,2,1,2,54.22,4595,4595,0,False,False,False,4.594999995405,0.04511278161569337
6739775,3000,18,Other,0,247,4,30,21,4,9,1,9,61.28,28602,28602,7,False,False,False,9.533999996822,0.016194331918241572
6741008,1000,24,Other,0,114,3,15,10,3,6,2,5,42.47,1174,1174,7,False,False,False,1.173999998826,0.026315789242843956
6746821,1000,12,Other,0,117,34,6,6,0,5,0,0,77.83,1102,1102,7,False,False,False,1.101999998898,0.2905982881145446
6748244,1000,12,Other,0,147,18,15,10,0,11,0,5,71.47,2523,2523,7,False,False,False,2.522999997477,0.12244897875885048
6756048,700,12,Other,0,191,21,10,3,0,0,0,7,77.8,20313,20313,3,False,False,False,29.018571387116328,0.10994764340341548
6759853,6000,48,Other,1,167,8,20,15,0,0,2,5,83.1,13315,9665,0,False,False,False,2.2191666662968053,0.047904191329915025
6759955,2000,60,Other,0,154,2,16,8,2,1,2,8,66.0,2042,2042,4,True,False,False,1.0209999994895,0.012987012902681734
6766161,1000,12,Other,0,132,1,30,22,1,9,5,8,35.53,14124,14124,7,False,False,False,14.123999985876,0.007575757518365474
6774193,15000,60,Furniture,0,133,9,11,11,0,0,3,0,38.82,12074,12074,0,False,False,False,0.8049333332796711,0.06766917242354006
6790138,5000,36,Other,0,164,31,8,6,0,4,0,2,65.88,1541,1541,7,False,False,False,0.30819999993836,0.1890243890913147
6797573,5000,24,Other,0,172,3,15,8,3,0,1,7,62.0,128067,24362,0,False,False,False,25.61339999487732,0.017441860363710114
6813326,15000,60,Other,0,183,24,15,6,0,0,0,9,72.0,102605,0,0,False,False,False,6.840333332877311,0.13114754026695333
6813978,1000,12,Furniture,0,94,12,40,14,6,12,0,26,45.05,18445,18445,7,False,False,False,18.444999981555,0.12765957311000453
6822705,2000,12,Other,0,114,2,15,11,3,0,4,4,26.13,25900,25900,0,True,False,False,12.949999993525,0.017543859495229304
